season,game_type,week,gameday,home_team,away_team,home_score,away_score,location,stadium_id,stadium
2021,REG,1,2021-09-09,TB,DAL,31,29,Home,TAM00,Raymond James Stadium
2021,REG,1,2021-09-12,TEN,ARI,13,38,Home,NAS00,Nissan Stadium
2021,REG,1,2021-09-12,LA,CHI,34,14,Home,LAX01,SoFi Stadium
2021,REG,1,2021-09-12,KC,CLE,33,29,Home,KAN00,GEHA Field at Arrowhead Stadium
2021,REG,1,2021-09-12,NYG,DEN,13,27,Home,NYC01,MetLife Stadium
2021,REG,1,2021-09-12,NO,GB,38,3,Neutral,JAX00,TIAA Bank Stadium
2021,REG,1,2021-09-12,HOU,JAX,37,21,Home,HOU00,NRG Stadium
2021,REG,1,2021-09-12,WAS,LAC,16,20,Home,WAS00,FedExField
2021,REG,1,2021-09-12,NE,MIA,16,17,Home,BOS00,Gillette Stadium
2021,REG,1,2021-09-12,CIN,MIN,27,24,Home,CIN00,Paul Brown Stadium
2021,REG,1,2021-09-12,CAR,NYJ,19,14,Home,CAR00,Bank of America Stadium
2021,REG,1,2021-09-12,ATL,PHI,6,32,Home,ATL97,Mercedes-Benz Stadium
2021,REG,1,2021-09-12,BUF,PIT,16,23,Home,BUF00,New Era Field
2021,REG,1,2021-09-12,IND,SEA,16,28,Home,IND00,Lucas Oil Stadium
2021,REG,1,2021-09-12,DET,SF,33,41,Home,DET00,Ford Field
2021,REG,1,2021-09-13,LV,BAL,33,27,Home,VEG00,Allegiant Stadium
2021,REG,2,2021-09-16,WAS,NYG,30,29,Home,WAS00,FedExField
2021,REG,2,2021-09-19,TB,ATL,48,25,Home,TAM00,Raymond James Stadium
2021,REG,2,2021-09-19,MIA,BUF,0,35,Home,MIA00,Hard Rock Stadium
2021,REG,2,2021-09-19,CHI,CIN,20,17,Home,CHI98,Soldier Field
2021,REG,2,2021-09-19,LAC,DAL,17,20,Home,LAX01,SoFi Stadium
2021,REG,2,2021-09-19,JAX,DEN,13,23,Home,JAX00,TIAA Bank Stadium
2021,REG,2,2021-09-19,CLE,HOU,31,21,Home,CLE00,FirstEnergy Stadium
2021,REG,2,2021-09-19,BAL,KC,36,35,Home,BAL00,M&T Bank Stadium
2021,REG,2,2021-09-19,IND,LA,24,27,Home,IND00,Lucas Oil Stadium
2021,REG,2,2021-09-19,PIT,LV,17,26,Home,PIT00,Heinz Field
2021,REG,2,2021-09-19,ARI,MIN,34,33,Home,PHO00,State Farm Stadium
2021,REG,2,2021-09-19,NYJ,NE,6,25,Home,NYC01,MetLife Stadium
2021,REG,2,2021-09-19,CAR,NO,26,7,Home,CAR00,Bank of America Stadium
2021,REG,2,2021-09-19,PHI,SF,11,17,Home,PHI00,Lincoln Financial Field
2021,REG,2,2021-09-19,SEA,TEN,30,33,Home,SEA00,Lumen Field
2021,REG,2,2021-09-20,GB,DET,35,17,Home,GNB00,Lambeau Field
2021,REG,3,2021-09-23,HOU,CAR,9,24,Home,HOU00,NRG Stadium
2021,REG,3,2021-09-26,JAX,ARI,19,31,Home,JAX00,TIAA Bank Stadium
2021,REG,3,2021-09-26,NYG,ATL,14,17,Home,NYC01,MetLife Stadium
2021,REG,3,2021-09-26,DET,BAL,17,19,Home,DET00,Ford Field
2021,REG,3,2021-09-26,CLE,CHI,26,6,Home,CLE00,FirstEnergy Stadium
2021,REG,3,2021-09-26,PIT,CIN,10,24,Home,PIT00,Heinz Field
2021,REG,3,2021-09-26,SF,GB,28,30,Home,SFO01,Levi's Stadium
2021,REG,3,2021-09-26,TEN,IND,25,16,Home,NAS00,Nissan Stadium
2021,REG,3,2021-09-26,KC,LAC,24,30,Home,KAN00,GEHA Field at Arrowhead Stadium
2021,REG,3,2021-09-26,LV,MIA,31,28,Home,VEG00,Allegiant Stadium
2021,REG,3,2021-09-26,NE,NO,13,28,Home,BOS00,Gillette Stadium
2021,REG,3,2021-09-26,DEN,NYJ,26,0,Home,DEN00,Empower Field at Mile High
2021,REG,3,2021-09-26,MIN,SEA,30,17,Home,MIN01,U.S. Bank Stadium
2021,REG,3,2021-09-26,LA,TB,34,24,Home,LAX01,SoFi Stadium
2021,REG,3,2021-09-26,BUF,WAS,43,21,Home,BUF00,New Era Field
2021,REG,3,2021-09-27,DAL,PHI,41,21,Home,DAL00,AT&T Stadium
2021,REG,4,2021-09-30,CIN,JAX,24,21,Home,CIN00,Paul Brown Stadium
2021,REG,4,2021-10-03,LA,ARI,20,37,Home,LAX01,SoFi Stadium
2021,REG,4,2021-10-03,DEN,BAL,7,23,Home,DEN00,Empower Field at Mile High
2021,REG,4,2021-10-03,DAL,CAR,36,28,Home,DAL00,AT&T Stadium
2021,REG,4,2021-10-03,MIN,CLE,7,14,Home,MIN01,U.S. Bank Stadium
2021,REG,4,2021-10-03,CHI,DET,24,14,Home,CHI98,Soldier Field
2021,REG,4,2021-10-03,BUF,HOU,40,0,Home,BUF00,New Era Field
2021,REG,4,2021-10-03,MIA,IND,17,27,Home,MIA00,Hard Rock Stadium
2021,REG,4,2021-10-03,PHI,KC,30,42,Home,PHI00,Lincoln Financial Field
2021,REG,4,2021-10-03,NO,NYG,21,27,Home,NOR00,Mercedes-Benz Superdome
2021,REG,4,2021-10-03,GB,PIT,27,17,Home,GNB00,Lambeau Field
2021,REG,4,2021-10-03,SF,SEA,21,28,Home,SFO01,Levi's Stadium
2021,REG,4,2021-10-03,NE,TB,17,19,Home,BOS00,Gillette Stadium
2021,REG,4,2021-10-03,NYJ,TEN,27,24,Home,NYC01,MetLife Stadium
2021,REG,4,2021-10-03,ATL,WAS,30,34,Home,ATL97,Mercedes-Benz Stadium
2021,REG,4,2021-10-04,LAC,LV,28,14,Home,LAX01,SoFi Stadium
2021,REG,5,2021-10-07,SEA,LA,17,26,Home,SEA00,Lumen Field
2021,REG,5,2021-10-10,KC,BUF,20,38,Home,KAN00,GEHA Field at Arrowhead Stadium
2021,REG,5,2021-10-10,LV,CHI,9,20,Home,VEG00,Allegiant Stadium
2021,REG,5,2021-10-10,LAC,CLE,47,42,Home,LAX01,SoFi Stadium
2021,REG,5,2021-10-10,PIT,DEN,27,19,Home,PIT00,Heinz Field
2021,REG,5,2021-10-10,MIN,DET,19,17,Home,MIN01,U.S. Bank Stadium
2021,REG,5,2021-10-10,CIN,GB,22,25,Home,CIN00,Paul Brown Stadium
2021,REG,5,2021-10-10,TB,MIA,45,17,Home,TAM00,Raymond James Stadium
2021,REG,5,2021-10-10,HOU,NE,22,25,Home,HOU00,NRG Stadium
2021,REG,5,2021-10-10,WAS,NO,22,33,Home,WAS00,FedExField
2021,REG,5,2021-10-10,DAL,NYG,44,20,Home,DAL00,AT&T Stadium
2021,REG,5,2021-10-10,ATL,NYJ,27,20,Neutral,LON02,Tottenham Stadium
2021,REG,5,2021-10-10,CAR,PHI,18,21,Home,CAR00,Bank of America Stadium
2021,REG,5,2021-10-10,ARI,SF,17,10,Home,PHO00,State Farm Stadium
2021,REG,5,2021-10-10,JAX,TEN,19,37,Home,JAX00,TIAA Bank Stadium
2021,REG,5,2021-10-11,BAL,IND,31,25,Home,BAL00,M&T Bank Stadium
2021,REG,6,2021-10-14,PHI,TB,22,28,Home,PHI00,Lincoln Financial Field
2021,REG,6,2021-10-17,CLE,ARI,14,37,Home,CLE00,FirstEnergy Stadium
2021,REG,6,2021-10-17,DET,CIN,11,34,Home,DET00,Ford Field
2021,REG,6,2021-10-17,NE,DAL,29,35,Home,BOS00,Gillette Stadium
2021,REG,6,2021-10-17,CHI,GB,14,24,Home,CHI98,Soldier Field
2021,REG,6,2021-10-17,IND,HOU,31,3,Home,IND00,Lucas Oil Stadium
2021,REG,6,2021-10-17,WAS,KC,13,31,Home,WAS00,FedExField
2021,REG,6,2021-10-17,NYG,LA,11,38,Home,NYC01,MetLife Stadium
2021,REG,6,2021-10-17,BAL,LAC,34,6,Home,BAL00,M&T Bank Stadium
2021,REG,6,2021-10-17,DEN,LV,24,34,Home,DEN00,Empower Field at Mile High
2021,REG,6,2021-10-17,JAX,MIA,23,20,Neutral,LON02,Tottenham Stadium
2021,REG,6,2021-10-17,CAR,MIN,28,34,Home,CAR00,Bank of America Stadium
2021,REG,6,2021-10-17,PIT,SEA,23,20,Home,PIT00,Heinz Field
2021,REG,6,2021-10-18,TEN,BUF,34,31,Home,NAS00,Nissan Stadium
2021,REG,7,2021-10-21,CLE,DEN,17,14,Home,CLE00,FirstEnergy Stadium
2021,REG,7,2021-10-24,MIA,ATL,28,30,Home,MIA00,Hard Rock Stadium
2021,REG,7,2021-10-24,NYG,CAR,25,3,Home,NYC01,MetLife Stadium
2021,REG,7,2021-10-24,TB,CHI,38,3,Home,TAM00,Raymond James Stadium
2021,REG,7,2021-10-24,BAL,CIN,17,41,Home,BAL00,M&T Bank Stadium
2021,REG,7,2021-10-24,LA,DET,28,19,Home,LAX01,SoFi Stadium
2021,REG,7,2021-10-24,ARI,HOU,31,5,Home,PHO00,State Farm Stadium
2021,REG,7,2021-10-24,SF,IND,18,30,Home,SFO01,Levi's Stadium
2021,REG,7,2021-10-24,TEN,KC,27,3,Home,NAS00,Nissan Stadium
2021,REG,7,2021-10-24,NE,NYJ,54,13,Home,BOS00,Gillette Stadium
2021,REG,7,2021-10-24,LV,PHI,33,22,Home,VEG00,Allegiant Stadium
2021,REG,7,2021-10-24,GB,WAS,24,10,Home,GNB00,Lambeau Field
2021,REG,7,2021-10-25,SEA,NO,10,13,Home,SEA00,Lumen Field
2021,REG,8,2021-10-28,ARI,GB,21,24,Home,PHO00,State Farm Stadium
2021,REG,8,2021-10-31,ATL,CAR,13,19,Home,ATL97,Mercedes-Benz Stadium
2021,REG,8,2021-10-31,NYJ,CIN,34,31,Home,NYC01,MetLife Stadium
